"Group" "Gene.set" "Gene"
"5092" "" "Hedgehog signaling pathway" "CSNK1G2"
"5093" "" "Hedgehog signaling pathway" "CSNK1G3"
"5094" "" "Hedgehog signaling pathway" "DHH"
"5095" "" "Hedgehog signaling pathway" "FBXW11"
"5096" "" "Hedgehog signaling pathway" "GAS1"
"5097" "" "Hedgehog signaling pathway" "GLI1"
"5098" "" "Hedgehog signaling pathway" "GLI2"
"5099" "" "Hedgehog signaling pathway" "GLI3"
"5100" "" "Hedgehog signaling pathway" "GSK3B"
"5101" "" "Hedgehog signaling pathway" "HHIP"
"5102" "" "Hedgehog signaling pathway" "IHH"
"5103" "" "Hedgehog signaling pathway" "LRP2"
"5104" "" "Hedgehog signaling pathway" "PRKACA"
"5105" "" "Hedgehog signaling pathway" "PRKACB"
"5106" "" "Hedgehog signaling pathway" "PRKACG"
"5107" "" "Hedgehog signaling pathway" "PRKX"
"5108" "" "Hedgehog signaling pathway" "PTCH1"
"5109" "" "Hedgehog signaling pathway" "PTCH2"
"5110" "" "Hedgehog signaling pathway" "RAB23"
"5111" "" "Hedgehog signaling pathway" "SHH"
"5112" "" "Hedgehog signaling pathway" "SMO"
"5113" "" "Hedgehog signaling pathway" "STK36"
"5114" "" "Hedgehog signaling pathway" "SUFU"
"5115" "" "Hedgehog signaling pathway" "WNT1"
"5116" "" "Hedgehog signaling pathway" "WNT10A"
"5117" "" "Hedgehog signaling pathway" "WNT10B"
"5118" "" "Hedgehog signaling pathway" "WNT11"
"5119" "" "Hedgehog signaling pathway" "WNT16"
"5120" "" "Hedgehog signaling pathway" "WNT2"
"5121" "" "Hedgehog signaling pathway" "WNT2B"
"5122" "" "Hedgehog signaling pathway" "WNT3"
"5123" "" "Hedgehog signaling pathway" "WNT3A"
"5124" "" "Hedgehog signaling pathway" "WNT4"
"5125" "" "Hedgehog signaling pathway" "WNT5A"
"5126" "" "Hedgehog signaling pathway" "WNT5B"
"5127" "" "Hedgehog signaling pathway" "WNT6"
"5128" "" "Hedgehog signaling pathway" "WNT7A"
"5129" "" "Hedgehog signaling pathway" "WNT7B"
"5130" "" "Hedgehog signaling pathway" "WNT8A"
"5131" "" "Hedgehog signaling pathway" "WNT8B"
"5132" "" "Hedgehog signaling pathway" "WNT9A"
"5133" "" "Hedgehog signaling pathway" "WNT9B"
"5134" "" "Hedgehog signaling pathway" "ZIC2"
"5135" "" "Notch signaling pathway" "ADAM17"
"5136" "" "Notch signaling pathway" "APH1A"
"5137" "" "Notch signaling pathway" "CIR1"
"5138" "" "Notch signaling pathway" "CREBBP"
"5139" "" "Notch signaling pathway" "CTBP1"
"5140" "" "Notch signaling pathway" "CTBP2"
"5141" "" "Notch signaling pathway" "DLL1"
"5142" "" "Notch signaling pathway" "DLL3"
"5143" "" "Notch signaling pathway" "DLL4"
"5144" "" "Notch signaling pathway" "DTX1"
"5145" "" "Notch signaling pathway" "DTX2"
"5146" "" "Notch signaling pathway" "DTX3"
"5147" "" "Notch signaling pathway" "DTX3L"
"5148" "" "Notch signaling pathway" "DTX4"
"5149" "" "Notch signaling pathway" "DVL1"
"5150" "" "Notch signaling pathway" "DVL2"
"5151" "" "Notch signaling pathway" "DVL3"
"5152" "" "Notch signaling pathway" "EP300"
"5153" "" "Notch signaling pathway" "HDAC1"
"5154" "" "Notch signaling pathway" "HDAC2"
"5155" "" "Notch signaling pathway" "HES1"
"5156" "" "Notch signaling pathway" "HES5"
"5157" "" "Notch signaling pathway" "JAG1"
"5158" "" "Notch signaling pathway" "JAG2"
"5159" "" "Notch signaling pathway" "KAT2A"
"5160" "" "Notch signaling pathway" "KAT2B"
"5161" "" "Notch signaling pathway" "LFNG"
"5162" "" "Notch signaling pathway" "MAML1"
"5163" "" "Notch signaling pathway" "MAML2"
"5164" "" "Notch signaling pathway" "MAML3"
"5165" "" "Notch signaling pathway" "MFNG"
"5166" "" "Notch signaling pathway" "NCOR2"
"5167" "" "Notch signaling pathway" "NCSTN"
"5168" "" "Notch signaling pathway" "NOTCH1"
"5169" "" "Notch signaling pathway" "NOTCH2"
"5170" "" "Notch signaling pathway" "NOTCH3"
"5171" "" "Notch signaling pathway" "NOTCH4"
"5172" "" "Notch signaling pathway" "NUMB"
"5173" "" "Notch signaling pathway" "NUMBL"
"5174" "" "Notch signaling pathway" "PSEN1"
"5175" "" "Notch signaling pathway" "PSEN2"
"5176" "" "Notch signaling pathway" "PSENEN"
"5177" "" "Notch signaling pathway" "PTCRA"
"5178" "" "Notch signaling pathway" "RBPJ"
"5179" "" "Notch signaling pathway" "RBPJL"
"5180" "" "Notch signaling pathway" "RFNG"
"5181" "" "Notch signaling pathway" "SNW1"
"5182" "" "Wnt signaling pathway" "AC023512.1"
"5183" "" "Wnt signaling pathway" "APC"
"5184" "" "Wnt signaling pathway" "APC2"
"5185" "" "Wnt signaling pathway" "AXIN1"
"5186" "" "Wnt signaling pathway" "AXIN2"
"5187" "" "Wnt signaling pathway" "BTRC"
"5188" "" "Wnt signaling pathway" "CACYBP"
"5189" "" "Wnt signaling pathway" "CAMK2A"
"5190" "" "Wnt signaling pathway" "CAMK2B"
"5191" "" "Wnt signaling pathway" "CAMK2D"
"5192" "" "Wnt signaling pathway" "CAMK2G"
"5193" "" "Wnt signaling pathway" "CCND1"
"5194" "" "Wnt signaling pathway" "CCND2"
"5195" "" "Wnt signaling pathway" "CCND3"
"5196" "" "Wnt signaling pathway" "CER1"
"5197" "" "Wnt signaling pathway" "CHD8"
"5198" "" "Wnt signaling pathway" "CHP1"
"5199" "" "Wnt signaling pathway" "CHP2"
"5200" "" "Wnt signaling pathway" "CREBBP"
"5201" "" "Wnt signaling pathway" "CSNK1A1"
"5202" "" "Wnt signaling pathway" "CSNK1A1L"
"5203" "" "Wnt signaling pathway" "CSNK1E"
"5204" "" "Wnt signaling pathway" "CSNK2A1"
"5205" "" "Wnt signaling pathway" "CSNK2A2"
"5206" "" "Wnt signaling pathway" "CSNK2B"
"5207" "" "Wnt signaling pathway" "CTBP1"
"5208" "" "Wnt signaling pathway" "CTBP2"
"5209" "" "Wnt signaling pathway" "CTNNB1"
"5210" "" "Wnt signaling pathway" "CTNNBIP1"
"5211" "" "Wnt signaling pathway" "CUL1"
"5212" "" "Wnt signaling pathway" "CXXC4"
"5213" "" "Wnt signaling pathway" "DAAM1"
"5214" "" "Wnt signaling pathway" "DAAM2"
"5215" "" "Wnt signaling pathway" "DKK1"
"5216" "" "Wnt signaling pathway" "DKK2"
"5217" "" "Wnt signaling pathway" "DKK4"
"5218" "" "Wnt signaling pathway" "DVL1"
"5219" "" "Wnt signaling pathway" "DVL2"
"5220" "" "Wnt signaling pathway" "DVL3"
"5221" "" "Wnt signaling pathway" "EP300"
"5222" "" "Wnt signaling pathway" "FBXW11"
"5223" "" "Wnt signaling pathway" "FOSL1"
"5224" "" "Wnt signaling pathway" "FRAT1"
"5225" "" "Wnt signaling pathway" "FRAT2"
"5226" "" "Wnt signaling pathway" "FZD1"
"5227" "" "Wnt signaling pathway" "FZD10"
"5228" "" "Wnt signaling pathway" "FZD2"
"5229" "" "Wnt signaling pathway" "FZD3"
"5230" "" "Wnt signaling pathway" "FZD4"
"5231" "" "Wnt signaling pathway" "FZD5"
"5232" "" "Wnt signaling pathway" "FZD6"
"5233" "" "Wnt signaling pathway" "FZD7"
"5234" "" "Wnt signaling pathway" "FZD8"
"5235" "" "Wnt signaling pathway" "FZD9"
"5236" "" "Wnt signaling pathway" "GSK3B"
"5237" "" "Wnt signaling pathway" "JUN"
"5238" "" "Wnt signaling pathway" "LEF1"
"5239" "" "Wnt signaling pathway" "LRP5"
"5240" "" "Wnt signaling pathway" "LRP6"
"5241" "" "Wnt signaling pathway" "MAP3K7"
"5242" "" "Wnt signaling pathway" "MAPK10"
"5243" "" "Wnt signaling pathway" "MAPK8"
"5244" "" "Wnt signaling pathway" "MAPK9"
"5245" "" "Wnt signaling pathway" "MMP7"
"5246" "" "Wnt signaling pathway" "MYC"
"5247" "" "Wnt signaling pathway" "NFAT5"
"5248" "" "Wnt signaling pathway" "NFATC1"
"5249" "" "Wnt signaling pathway" "NFATC2"
"5250" "" "Wnt signaling pathway" "NFATC3"
"5251" "" "Wnt signaling pathway" "NFATC4"
"5252" "" "Wnt signaling pathway" "NKD1"
"5253" "" "Wnt signaling pathway" "NKD2"
"5254" "" "Wnt signaling pathway" "NLK"
"5255" "" "Wnt signaling pathway" "PLCB1"
"5256" "" "Wnt signaling pathway" "PLCB2"
"5257" "" "Wnt signaling pathway" "PLCB3"
"5258" "" "Wnt signaling pathway" "PLCB4"
"5259" "" "Wnt signaling pathway" "PORCN"
"5260" "" "Wnt signaling pathway" "PPARD"
"5261" "" "Wnt signaling pathway" "PPP2CA"
"5262" "" "Wnt signaling pathway" "PPP2CB"
"5263" "" "Wnt signaling pathway" "PPP2R1A"
"5264" "" "Wnt signaling pathway" "PPP2R1B"
"5265" "" "Wnt signaling pathway" "PPP2R5A"
"5266" "" "Wnt signaling pathway" "PPP2R5B"
"5267" "" "Wnt signaling pathway" "PPP2R5C"
"5268" "" "Wnt signaling pathway" "PPP2R5D"
"5269" "" "Wnt signaling pathway" "PPP2R5E"
"5270" "" "Wnt signaling pathway" "PPP3CA"
"5271" "" "Wnt signaling pathway" "PPP3CB"
"5272" "" "Wnt signaling pathway" "PPP3CC"
"5273" "" "Wnt signaling pathway" "PPP3R1"
"5274" "" "Wnt signaling pathway" "PPP3R2"
"5275" "" "Wnt signaling pathway" "PRICKLE1"
"5276" "" "Wnt signaling pathway" "PRICKLE2"
"5277" "" "Wnt signaling pathway" "PRKACA"
"5278" "" "Wnt signaling pathway" "PRKACB"
"5279" "" "Wnt signaling pathway" "PRKACG"
"5280" "" "Wnt signaling pathway" "PRKCA"
"5281" "" "Wnt signaling pathway" "PRKCB"
"5282" "" "Wnt signaling pathway" "PRKCG"
"5283" "" "Wnt signaling pathway" "PRKX"
"5284" "" "Wnt signaling pathway" "PSEN1"
"5285" "" "Wnt signaling pathway" "RAC1"
"5286" "" "Wnt signaling pathway" "RAC2"
"5287" "" "Wnt signaling pathway" "RAC3"
"5288" "" "Wnt signaling pathway" "RBX1"
"5289" "" "Wnt signaling pathway" "RHOA"
"5290" "" "Wnt signaling pathway" "ROCK1"
"5291" "" "Wnt signaling pathway" "ROCK2"
"5292" "" "Wnt signaling pathway" "RUVBL1"
"5293" "" "Wnt signaling pathway" "SENP2"
"5294" "" "Wnt signaling pathway" "SFRP1"
"5295" "" "Wnt signaling pathway" "SFRP2"
"5296" "" "Wnt signaling pathway" "SFRP4"
"5297" "" "Wnt signaling pathway" "SFRP5"
"5298" "" "Wnt signaling pathway" "SIAH1"
"5299" "" "Wnt signaling pathway" "SKP1"
"5300" "" "Wnt signaling pathway" "SMAD2"
"5301" "" "Wnt signaling pathway" "SMAD3"
"5302" "" "Wnt signaling pathway" "SMAD4"
"5303" "" "Wnt signaling pathway" "SOX17"
"5304" "" "Wnt signaling pathway" "TBL1X"
"5305" "" "Wnt signaling pathway" "TBL1XR1"
"5306" "" "Wnt signaling pathway" "TBL1Y"
"5307" "" "Wnt signaling pathway" "TCF7"
"5308" "" "Wnt signaling pathway" "TCF7L1"
"5309" "" "Wnt signaling pathway" "TCF7L2"
"5310" "" "Wnt signaling pathway" "TP53"
"5311" "" "Wnt signaling pathway" "VANGL1"
"5312" "" "Wnt signaling pathway" "VANGL2"
"5313" "" "Wnt signaling pathway" "WIF1"
"5314" "" "Wnt signaling pathway" "WNT1"
"5315" "" "Wnt signaling pathway" "WNT10A"
"5316" "" "Wnt signaling pathway" "WNT10B"
"5317" "" "Wnt signaling pathway" "WNT11"
"5318" "" "Wnt signaling pathway" "WNT16"
"5319" "" "Wnt signaling pathway" "WNT2"
"5320" "" "Wnt signaling pathway" "WNT2B"
"5321" "" "Wnt signaling pathway" "WNT3"
"5322" "" "Wnt signaling pathway" "WNT3A"
"5323" "" "Wnt signaling pathway" "WNT4"
"5324" "" "Wnt signaling pathway" "WNT5A"
"5325" "" "Wnt signaling pathway" "WNT5B"
"5326" "" "Wnt signaling pathway" "WNT6"
"5327" "" "Wnt signaling pathway" "WNT7A"
"5328" "" "Wnt signaling pathway" "WNT7B"
"5329" "" "Wnt signaling pathway" "WNT8A"
"5330" "" "Wnt signaling pathway" "WNT8B"
"5331" "" "Wnt signaling pathway" "WNT9A"
"5332" "" "Wnt signaling pathway" "WNT9B"
"5333" "" "Ras signaling pathway" "PIK3CA"
"5334" "" "Ras signaling pathway" "PIK3CB"
"5335" "" "Ras signaling pathway" "PIK3CD"
"5336" "" "Ras signaling pathway" "PLD1"
"5337" "" "Ras signaling pathway" "PLD2"
"5338" "" "Ras signaling pathway" "PLCG1"
"5339" "" "Ras signaling pathway" "BAD"
"5340" "" "Ras signaling pathway" "NFKB1"
"5341" "" "Ras signaling pathway" "NGFR"
"5342" "" "Ras signaling pathway" "PIK3R1"
"5343" "" "Ras signaling pathway" "PIK3R2"
"5344" "" "Ras signaling pathway" "PIK3R3"
"5345" "" "Ras signaling pathway" "PRKCA"
"5346" "" "Ras signaling pathway" "ETS1"
"5347" "" "Ras signaling pathway" "HRAS"
"5348" "" "Ras signaling pathway" "NTRK1"
"5349" "" "Ras signaling pathway" "HTR7"
"5350" "" "Ras signaling pathway" "GNG12"
"5351" "" "Ras signaling pathway" "RASGRF1"
"5352" "" "Ras signaling pathway" "RASGRP1"
"5353" "" "Ras signaling pathway" "RASA1"
"5354" "" "Ras signaling pathway" "RAP1A"
"5355" "" "Ras signaling pathway" "BDNF"
"5356" "" "Ras signaling pathway" "NTF3"
"5357" "" "Ras signaling pathway" "EGF"
"5358" "" "Ras signaling pathway" "PDGFA"
"5359" "" "Ras signaling pathway" "NTRK2"
"5360" "" "Ras signaling pathway" "EGFR"
"5361" "" "Ras signaling pathway" "FGFR1"
"5362" "" "Ras signaling pathway" "PDGFRA"
"5363" "" "Ras signaling pathway" "GRB2"
"5364" "" "Ras signaling pathway" "RAF1"
"5365" "" "Ras signaling pathway" "MAP2K1"
"5366" "" "Ras signaling pathway" "MAP2K2"
"5367" "" "Ras signaling pathway" "MAPK1"
"5368" "" "Ras signaling pathway" "MAPK3"
"5369" "" "Ras signaling pathway" "ELK1"
"5370" "" "Ras signaling pathway" "RAC1"
"5371" "" "Ras signaling pathway" "CDC42"
"5372" "" "Ras signaling pathway" "PAK1"
"5373" "" "Ras signaling pathway" "PAK2"
"5374" "" "Ras signaling pathway" "STK4"
"5375" "" "Ras signaling pathway" "MST1"
"5376" "" "Ras signaling pathway" "CHUK"
"5377" "" "Ras signaling pathway" "RHOA"
"5378" "" "Ras signaling pathway" "INS"
"5379" "" "Ras signaling pathway" "INSR"
"5380" "" "Ras signaling pathway" "GNB1"
"5381" "" "Ras signaling pathway" "GNB2"
"5382" "" "Ras signaling pathway" "GNB4"
"5383" "" "Ras signaling pathway" "GNB5"
"5384" "" "Ras signaling pathway" "GNG3"
"5385" "" "Ras signaling pathway" "GNG4"
"5386" "" "Ras signaling pathway" "GNG5"
"5387" "" "Ras signaling pathway" "GNG7"
"5388" "" "Ras signaling pathway" "GNG8"
"5389" "" "Ras signaling pathway" "GNG10"
"5390" "" "Ras signaling pathway" "GNG11"
"5391" "" "Ras signaling pathway" "GNG13"
"5392" "" "Ras signaling pathway" "GNGT1"
"5393" "" "Ras signaling pathway" "GNGT2"
"5394" "" "Ras signaling pathway" "BCL2L1"
"5395" "" "Ras signaling pathway" "RELA"
"5396" "" "Ras signaling pathway" "IGF1R"
"5397" "" "Ras signaling pathway" "PDGFRB"
"5398" "" "Ras signaling pathway" "CSF1R"
"5399" "" "Ras signaling pathway" "KIT"
"5400" "" "Ras signaling pathway" "FLT3"
"5401" "" "Ras signaling pathway" "FGFR2"
"5402" "" "Ras signaling pathway" "FGFR3"
"5403" "" "Ras signaling pathway" "FGFR4"
"5404" "" "Ras signaling pathway" "FLT1"
"5405" "" "Ras signaling pathway" "FLT4"
"5406" "" "Ras signaling pathway" "KDR"
"5407" "" "Ras signaling pathway" "MET"
"5408" "" "Ras signaling pathway" "EPHA2"
"5409" "" "Ras signaling pathway" "TEK"
"5410" "" "Ras signaling pathway" "GRIN1"
"5411" "" "Ras signaling pathway" "GRIN2A"
"5412" "" "Ras signaling pathway" "GRIN2B"
"5413" "" "Ras signaling pathway" "TBK1"
"5414" "" "Ras signaling pathway" "VEGFA"
"5415" "" "Ras signaling pathway" "VEGFC"
"5416" "" "Ras signaling pathway" "VEGFD"
"5417" "" "Ras signaling pathway" "PDGFC"
"5418" "" "Ras signaling pathway" "PDGFD"
"5419" "" "Ras signaling pathway" "CSF1"
"5420" "" "Ras signaling pathway" "FLT3LG"
"5421" "" "Ras signaling pathway" "IGF1"
"5422" "" "Ras signaling pathway" "HGF"
"5423" "" "Ras signaling pathway" "KITLG"
"5424" "" "Ras signaling pathway" "ANGPT1"
"5425" "" "Ras signaling pathway" "ANGPT2"
"5426" "" "Ras signaling pathway" "ANGPT4"
"5427" "" "Ras signaling pathway" "TIAM1"
"5428" "" "Ras signaling pathway" "PAK3"
"5429" "" "Ras signaling pathway" "PAK4"
"5430" "" "Ras signaling pathway" "PAK6"
"5431" "" "Ras signaling pathway" "PAK5"
"5432" "" "Ras signaling pathway" "PLCG2"
"5433" "" "Ras signaling pathway" "SHC1"
"5434" "" "Ras signaling pathway" "ABL1"
"5435" "" "Ras signaling pathway" "IKBKB"
"5436" "" "Ras signaling pathway" "IKBKG"
"5437" "" "Ras signaling pathway" "PTPN11"
"5438" "" "Ras signaling pathway" "ZAP70"
"5439" "" "Ras signaling pathway" "LAT"
"5440" "" "Ras signaling pathway" "GNB3"
"5441" "" "Ras signaling pathway" "GNG2"
"5442" "" "Ras signaling pathway" "KRAS"
"5443" "" "Ras signaling pathway" "NRAS"
"5444" "" "Ras signaling pathway" "RRAS"
"5445" "" "Ras signaling pathway" "RRAS2"
"5446" "" "Ras signaling pathway" "MRAS"
"5447" "" "Ras signaling pathway" "RALA"
"5448" "" "Ras signaling pathway" "RALB"
"5449" "" "Ras signaling pathway" "RAP1B"
"5450" "" "Ras signaling pathway" "RAC2"
"5451" "" "Ras signaling pathway" "RAC3"
"5452" "" "Ras signaling pathway" "RAB5A"
"5453" "" "Ras signaling pathway" "RAB5B"
"5454" "" "Ras signaling pathway" "RAB5C"
"5455" "" "Ras signaling pathway" "ARF6"
"5456" "" "Ras signaling pathway" "RASSF5"
"5457" "" "Ras signaling pathway" "RAPGEF5"
"5458" "" "Ras signaling pathway" "NF1"
"5459" "" "Ras signaling pathway" "RASA2"
"5460" "" "Ras signaling pathway" "GAB2"
"5461" "" "Ras signaling pathway" "RALGDS"
"5462" "" "Ras signaling pathway" "RALBP1"
"5463" "" "Ras signaling pathway" "TGFA"
"5464" "" "Ras signaling pathway" "ABL2"
"5465" "" "Ras signaling pathway" "REL"
"5466" "" "Ras signaling pathway" "GAB1"
"5467" "" "Ras signaling pathway" "RASSF1"
"5468" "" "Ras signaling pathway" "BRAP"
"5469" "" "Ras signaling pathway" "RASGRF2"
"5470" "" "Ras signaling pathway" "FOXO4"
"5471" "" "Ras signaling pathway" "RASGRP2"
"5472" "" "Ras signaling pathway" "RASGRP3"
"5473" "" "Ras signaling pathway" "RASGRP4"
"5474" "" "Ras signaling pathway" "RASA3"
"5475" "" "Ras signaling pathway" "NTF4"
"5476" "" "Ras signaling pathway" "PLA1A"
"5477" "" "Ras signaling pathway" "IGF2"
"5478" "" "Ras signaling pathway" "KSR1"
"5479" "" "Ras signaling pathway" "PLA2G6"
"5480" "" "Ras signaling pathway" "PLA2G16"
"5481" "" "Ras signaling pathway" "VEGFB"
"5482" "" "Ras signaling pathway" "PGF"
"5483" "" "Ras signaling pathway" "PDGFB"
"5484" "" "Ras signaling pathway" "SHC2"
"5485" "" "Ras signaling pathway" "SHC3"
"5486" "" "Ras signaling pathway" "SHC4"
"5487" "" "Ras signaling pathway" "RASA4"
"5488" "" "Ras signaling pathway" "RASAL1"
"5489" "" "Ras signaling pathway" "RASAL2"
"5490" "" "Ras signaling pathway" "RASAL3"
"5491" "" "Ras signaling pathway" "RGL1"
"5492" "" "Ras signaling pathway" "RGL2"
"5493" "" "Ras signaling pathway" "EXOC2"
"5494" "" "Ras signaling pathway" "RIN1"
"5495" "" "Ras signaling pathway" "FGF1"
"5496" "" "Ras signaling pathway" "FGF2"
"5497" "" "Ras signaling pathway" "KSR2"
"5498" "" "Ras signaling pathway" "SHOC2"
"5499" "" "Ras signaling pathway" "PRKCB"
"5500" "" "Ras signaling pathway" "PRKCG"
"5501" "" "Ras signaling pathway" "ETS2"
"5502" "" "Ras signaling pathway" "FGF23"
"5503" "" "Ras signaling pathway" "FGF21"
"5504" "" "Ras signaling pathway" "FGF19"
"5505" "" "Ras signaling pathway" "PLA2G2D"
"5506" "" "Ras signaling pathway" "PLA2G2E"
"5507" "" "Ras signaling pathway" "PLA2G2C"
"5508" "" "Ras signaling pathway" "PLA2G3"
"5509" "" "Ras signaling pathway" "PLA2G1B"
"5510" "" "Ras signaling pathway" "PLA2G2A"
"5511" "" "Ras signaling pathway" "PLA2G5"
"5512" "" "Ras signaling pathway" "PLA2G2F"
"5513" "" "Ras signaling pathway" "PLA2G12A"
"5514" "" "Ras signaling pathway" "PLA2G10"
"5515" "" "Ras signaling pathway" "PLA2G12B"
"5516" "" "Ras signaling pathway" "CALML6"
"5517" "" "Ras signaling pathway" "CALML5"
"5518" "" "Ras signaling pathway" "CALM1"
"5519" "" "Ras signaling pathway" "CALM2"
"5520" "" "Ras signaling pathway" "CALM3"
"5521" "" "Ras signaling pathway" "CALML3"
"5522" "" "Ras signaling pathway" "CALML4"
"5523" "" "Ras signaling pathway" "NGF"
"5524" "" "Ras signaling pathway" "SOS1"
"5525" "" "Ras signaling pathway" "SOS2"
"5526" "" "Ras signaling pathway" "PRKACA"
"5527" "" "Ras signaling pathway" "PRKACB"
"5528" "" "Ras signaling pathway" "PRKACG"
"5529" "" "Ras signaling pathway" "FGF3"
"5530" "" "Ras signaling pathway" "FGF4"
"5531" "" "Ras signaling pathway" "FGF5"
"5532" "" "Ras signaling pathway" "FGF6"
"5533" "" "Ras signaling pathway" "FGF7"
"5534" "" "Ras signaling pathway" "FGF8"
"5535" "" "Ras signaling pathway" "FGF9"
"5536" "" "Ras signaling pathway" "FGF10"
"5537" "" "Ras signaling pathway" "FGF20"
"5538" "" "Ras signaling pathway" "FGF22"
"5539" "" "Ras signaling pathway" "FGF18"
"5540" "" "Ras signaling pathway" "FGF17"
"5541" "" "Ras signaling pathway" "FGF16"
"5542" "" "Ras signaling pathway" "FASLG"
"5543" "" "Ras signaling pathway" "MAPK8"
"5544" "" "Ras signaling pathway" "MAPK9"
"5545" "" "Ras signaling pathway" "MAPK10"
"5546" "" "Ras signaling pathway" "AKT3"
"5547" "" "Ras signaling pathway" "AKT1"
"5548" "" "Ras signaling pathway" "AKT2"
"5549" "" "Ras signaling pathway" "KLK1"
"5550" "" "Ras signaling pathway" "EFNA1"
"5551" "" "Ras signaling pathway" "EFNA2"
"5552" "" "Ras signaling pathway" "EFNA3"
"5553" "" "Ras signaling pathway" "EFNA4"
"5554" "" "Ras signaling pathway" "EFNA5"
"5555" "" "Ras signaling pathway" "AFDN"
"5556" "" "Ras signaling pathway" "PLCE1"
"5557" "" "Ras signaling pathway" "PLA2G4B"
